"2016-12-11 19:07:55.457228885 -0500 EST", "38008", "BurningAngel.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Digital Goods"
"2016-12-11 20:11:01.600812397 -0500 EST", "48289", "Premium Xfinity (Lifetime Warranty)", "spaceagent", "USD 4.43", "Digital Goods"
"2016-12-11 17:26:31.467735035 -0500 EST", "30129", "20g 4-FA", "costcowholesale", "USD 369.69", "Drugs", "Europe (EU)"
"2016-12-11 18:29:20.218336061 -0500 EST", "51705", "★250 XTC Purple Coca Cola 200MG", "Doug-Heffernan", "USD 871.40", "Drugs", "Worldwide"
"2016-12-11 18:41:00.961295883 -0500 EST", "50155", "How to buy Gift Cards with Stolen Credit Cards", "homodei", "USD 2.11", "Fraud Related"
"2016-12-11 20:11:01.116014758 -0500 EST", "48288", "Premium Xfinity (Lifetime Warranty)", "spaceagent", "USD 4.43", "Digital Goods"
"2016-12-11 19:52:37.789463367 -0500 EST", "45085", "Kali Haze 8g", "Whitelabelweed", "USD 99.29", "Drugs", "Germany"
"2016-12-11 19:29:25.222118083 -0500 EST", "25919", "Resolve &amp; Unlimit PayPal Guide", "color", "USD 1.00", "Fraud Related"
"2016-12-11 15:51:03.344570847 -0500 EST", "1931", "Babes.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Erotica"
"2016-12-11 16:43:31.284853902 -0500 EST", "52712", "HIgh Quality Money Paper 100% Real Feels like money", "highsky", "USD 100.00", "Counterfeits", "Worldwide"
"2016-12-11 19:31:59.022230353 -0500 EST", "12712", "Tutorial For How To Get Credits Card", "Happy_Eyes", "USD 2.00", "Fraud Related"
"2016-12-11 16:06:20.082517134 -0500 EST", "16578", "Symbiosis - 10g Uncut Cocaine, UK First Class", "Saint_Symbiosis", "USD 860.00", "Drugs", "United Kingdom"
"2016-12-11 17:57:35.194122064 -0500 EST", "18043", "ID Theft - When Bad Things Happen to Your Good Name", "Junkiepig666", "USD 4.99", "Guides & Tutorials"
"2016-12-11 15:38:23.036972556 -0500 EST", "14259", "Modalert (Modafinil) 50 tabs, every tab contains 200 mg. The number 1 Smart Drug (Free Shipping)", "Broken4rrow81", "USD 70.00", "Drugs", "Netherlands"
"2016-12-11 20:05:37.150081547 -0500 EST", "54254", "8 gr dry speed yellow very strong AAA+++", "goldendrugs", "USD 63.37", "Drugs", "Netherlands"
"2016-12-11 19:52:20.5158724 -0500 EST", "48359", "Tapentadol 100mg x 500 $400 &quot;HANSA OPENING SALE&quot;", "Gecko99", "USD 400.00", "Drugs", "India"
"2016-12-11 15:56:41.620642378 -0500 EST", "3611", "2,5 G - Amnesia Haze Cannabis Weed AAA+ HIGH QUALITY", "dutchcandyshop", "USD 36.97", "Drugs", "Europe (EU)"
"2016-12-11 19:44:30.767978712 -0500 EST", "13886", "115 Bars Xanax 2 MG", "Meds2Buy", "USD 185.00", "Drugs", "United States"
"2016-12-11 19:51:24.836322864 -0500 EST", "55609", "10 gr ketamine diamant crystal AAA+++ very good", "goldendrugs", "USD 179.56", "Drugs", "Netherlands"
"2016-12-11 20:12:08.00372211 -0500 EST", "15999", "★ The Money Making BOMB ★ Unlimited Profit ★ $100+ A Day ★", "DrBlackHat", "USD 4.00", "Digital Goods"
"2016-12-11 15:40:27.273727922 -0500 EST", "516", "Huge VPN-Servers cracked logins", "ThePharmacy", "USD 21.12", "Security & Hosting"
"2016-12-11 15:31:25.110765117 -0500 EST", "45417", "✪✪ The Ultimate UBER Package ✪✪ Get UNLIMITED Free Rides ▶Make $3,000+ a Month as Fake Uber Driver", "SoftKingUS", "USD 3.99", "Digital Goods"
"2016-12-11 19:52:15.310991235 -0500 EST", "49312", "1KG Heroin★ Pakistan ★ Pure", "BestDutchStuff", "USD 28,518.64", "Drugs", "Netherlands"
"2016-12-11 15:44:31.449815275 -0500 EST", "49061", "10 X 1 Oz Ounce Perth Mint Counterfeit Gold Bar in CertiCard Packaging FREE DHL INCLUDED", "redmissile", "USD 316.87", "Jewellery", "Worldwide"
"2016-12-11 15:45:08.566232195 -0500 EST", "43519", "⚫ The BlackPearl&#039;s ⚫ Treasure Chest ⚜ Cracks, Hacks, Bots, Scripts, Scanners, DDOS ⊕ Heaps More ✓", "PEARLA13", "USD 5.00", "Digital Goods"
"2016-12-11 17:13:32.777028382 -0500 EST", "25535", "S-isomer Ketamine 3 gram", "Depanage", "USD 58.09", "Drugs", "Worldwide"
"2016-12-11 16:42:17.791297046 -0500 EST", "26019", "4g Heroin #4 Grade AAA", "heepee911", "USD 840.00", "Drugs", "United States"
"2016-12-11 18:56:27.605376901 -0500 EST", "48405", "BTC Stealer 4.3 and Mass Address Generator 1.2+How to steal bitcoin user guide 4.0", "hotchick", "USD 1.10", "Guides & Tutorials"
"2016-12-11 19:56:53.302190138 -0500 EST", "51313", "2500 XTC pills, Blue Defqon 1 250mg", "HollandDutch", "USD 4,621.08", "Drugs", "Netherlands"
"2016-12-11 16:58:08.566172524 -0500 EST", "47750", "How to Influence Others and get what you want", "TheDigital", "USD 1.00", "Guides & Tutorials"
"2016-12-11 17:42:47.059424222 -0500 EST", "6822", "100% Anonymous (buy 1 get 1 free)", "OnePiece", "USD 2.00", "Guides & Tutorials"
"2016-12-11 19:45:37.534095265 -0500 EST", "50323", "0.25g Killerkush BHO", "KBueno", "USD 28.52", "Drugs", "Germany"
"2016-12-11 18:10:33.503133778 -0500 EST", "43523", "0.50g Colombian Flakes by ThaPlug", "ThaPlug", "USD 29.58", "Drugs", "Europe (EU)"
"2016-12-11 18:14:49.897011901 -0500 EST", "46555", "28g Blueberry Diesel Marijuana Flower", "Dablo", "USD 140.00", "Drugs", "United States"
"2016-12-11 20:00:39.179420481 -0500 EST", "49167", "NO LIMIT Bitcoin Debit Mastercard | Cashout BTC/ATM", "kaviar", "USD 422.50", "Fraud Related", "Worldwide"
"2016-12-11 18:17:52.161033486 -0500 EST", "15887", "3.5g BUD + MEDICAL GRADE A + SELECT A STRAIN", "CaliforniaGreenCross", "USD 45.00", "Drugs", "United States"
"2016-12-11 16:47:24.190701938 -0500 EST", "19065", "Alprazolam 2 mg - Xanax - 5 tablets / bars by Pfizer", "SolidSupply", "USD 20.00", "Drugs", "Germany"
"2016-12-11 16:55:19.953104259 -0500 EST", "46742", "MoDaCo.com 	885,523 	leaked database	2016-01", "doubleflag", "USD 100.00", "Digital Goods"
"2016-12-11 20:00:05.829488207 -0500 EST", "23474", "DISCOUNT!!!★★★ 10gr pure uncut Colombian flakes ★★★ 91% purity ★★★ World Wide Stealth Shipping ★★★", "StealthMasters", "USD 591.49", "Drugs", "Worldwide"
"2016-12-11 16:25:46.373593801 -0500 EST", "12883", "How To Make Money In Stocks", "Happy_Eyes", "USD 1.00", "Counterfeits"
"2016-12-11 18:29:29.320640153 -0500 EST", "14530", "HBO GO Premium Account [ Lifetime Warranty - Freebies ]", "Stance", "USD 3.99", "Digital Goods"
"2016-12-11 18:47:13.302477949 -0500 EST", "35709", "[UPDATED 2016] Personal Info + 650 Credit !! FICO STATE- Florida", "Desynchronized", "USD 3.12", "Fraud Related"
"2016-12-11 16:20:55.525624746 -0500 EST", "34578", "How To Scam On LocalBitcoins", "DrunkDragon", "USD 0.99", "Guides & Tutorials"
"2016-12-11 16:20:04.441124088 -0500 EST", "51336", "Fully editable France Passport PSD Template !", "BarryBusiness", "USD 21.07", "Fraud Related"
"2016-12-11 18:57:56.901095585 -0500 EST", "48165", "10ML HIGH THC HASH E-LIQUID *ZeroZero FREE WW SHIPPING", "TheHappyCrew", "USD 31.69", "Drugs", "Belgium"
"2016-12-11 19:37:03.253581718 -0500 EST", "41967", "Real Monsters, Gruesome Critters, and Beasts from the Darkside", "captainkirk", "USD 0.99", "Digital Goods"
"2016-12-11 15:41:04.289741853 -0500 EST", "45511", "★★★VERY FRESH★ VERIFIED Paypal Accounts Balance $1000+★ BANK or CC Attached★+CASHOUT TUTORIALS PACK", "samaritan", "USD 99.99", "Fraud Related"
"2016-12-11 16:13:49.966020631 -0500 EST", "39522", "10g Amnesia (Pure) Worldclass Medical Cannabis Quality AAA+++", "DoktorGreen", "USD 110.91", "Drugs", "Germany"
"2016-12-11 17:56:06.34286923 -0500 EST", "22661", "NEW UK PASSPORT  &quot;Editable PSD Template&quot;", "Nesquik7", "USD 165.00", "Fraud Related"
"2016-12-11 20:13:47.653227386 -0500 EST", "18353", "10gr. ADB-FUBINACA", "ALaurizen", "USD 130.00", "Drugs", "China"
"2016-12-11 17:06:04.078419475 -0500 EST", "40534", "★3.5Gr MDMA 84% Pure ★ Cola", "Doug-Heffernan", "USD 36.97", "Drugs", "Europe (EU)"
"2016-12-11 17:48:49.364933426 -0500 EST", "53716", "Freebase DMT crystals - The Spirit Molecule. 2. gram of N,N-DMT crystals", "Blue_Fairy", "USD 212.31", "Drugs", "Canada"
"2016-12-11 17:23:24.542993957 -0500 EST", "20397", "500MG DOC", "costcowholesale", "USD 132.03", "Drugs", "Europe (EU)"
"2016-12-11 19:18:02.12172595 -0500 EST", "12882", "VALIUM 10 MG GENERIC", "milo8490", "USD 170.00", "Drugs", "United States"
"2016-12-11 15:58:22.058708319 -0500 EST", "22662", "EDITABLE HQ TEMPLATES OF DOCUMENTS WORLDWIDE - GET VERIFIED EVERYWHERE INSTANTLY!", "Nesquik7", "USD 500.00", "Guides & Tutorials"
"2016-12-11 17:43:23.251891433 -0500 EST", "4837", "Pick-10-Book List: BIG DATA, Data Analytics and Data Mining", "pckabml", "USD 24.00", "Digital Goods"
"2016-12-11 18:42:42.817166574 -0500 EST", "38090", "SAMPLE 25 x 2mg Xanax bars US - US", "probitexchange", "USD 99.00", "Drugs", "United States"
"2016-12-11 19:40:52.014554515 -0500 EST", "32921", "Xanax 2mg bars by(Sandoz) 400 pills", "mydeals", "USD 320.00", "Drugs", "United Kingdom"
"2016-12-11 20:55:20.3207481 -0500 EST", "7334", "3.5 Gr Uncut Cocaine", "Casino-Royale", "USD 229.00", "Drugs", "United States"
"2016-12-11 20:59:43.570783849 -0500 EST", "55924", "McBoatyFaces&#039;s Weed of the Week (28g)", "McBoatyFace", "USD 259.32", "Drugs", "United Kingdom"
"2016-12-11 15:45:58.320836014 -0500 EST", "45437", "JULESJORDAN.COM - TINY4K.COM - FAKEHUB.COM -Instant Delivery + Bonus", "mikemcdermit", "USD 0.99", "Erotica"
"2016-12-11 19:45:57.673400618 -0500 EST", "53432", "1g Cocaine HCL", "Heisenbarg", "USD 150.00", "Drugs", "Worldwide"
"2016-12-11 18:27:26.033108843 -0500 EST", "10780", "hacking-android", "color", "USD 1.00", "Services"
"2016-12-11 18:05:08.41069435 -0500 EST", "514", "CHILL PILL 4 EVERYONE 500MG lamitrigone", "ThePharmacy", "USD 31.69", "Drugs", "Worldwide"
"2016-12-11 19:12:06.847463399 -0500 EST", "4669", "50g dolphin MARROC HASH,  free uk shipping", "1TEAMGB", "USD 220.07", "Drugs", "United Kingdom"
"2016-12-11 20:45:31.064664676 -0500 EST", "39969", "Marocan Hash 12 gram", "mydeals", "USD 110.00", "Drugs", "France"
"2016-12-11 18:45:06.578240448 -0500 EST", "49433", "1g OG Kush TOP SHELF Golden Pull &amp; Snap!", "accept", "USD 44.00", "Drugs", "United States"
"2016-12-11 17:26:39.676932426 -0500 EST", "49207", "5gr. A PVP", "ALaurizen", "USD 130.00", "Drugs", "Worldwide"
"2016-12-11 18:14:37.934033463 -0500 EST", "18829", "3.5 Grams Girl Scout Cookie", "seattlesbestcannabis", "USD 45.00", "Drugs", "United States"
"2016-12-11 17:41:40.994947014 -0500 EST", "53342", "Scoreland.com #1 Big BOOBS Porn Sites + Bonus", "pornseller", "USD 5.00", "Erotica"
"2016-12-11 19:03:43.336218693 -0500 EST", "27349", "Cashout Credit Card through Paypal 2016", "OnePiece", "USD 9.00", "Fraud Related"
"2016-12-11 16:18:14.38779937 -0500 EST", "10214", "Chanel - J12 Black Ceramic Bezel 33mm [Ultimate AAA+]", "RepAAA", "USD 529.00", "Counterfeits", "Hong Kong"
"2016-12-11 18:18:59.620668746 -0500 EST", "52964", "500g Amphetamin (Paste) --&gt; HIGH QUALITY !!! Made in NL  //  Free Shipping :)", "PharmaStoreNL", "USD 1,055.19", "Drugs", "Europe (EU)"
"2016-12-11 16:57:14.437296268 -0500 EST", "50473", "2,500 Account Usernames and Passwords for nexxx.com!!!", "bennymoney", "USD 0.99", "Digital Goods"
"2016-12-11 17:59:19.173203487 -0500 EST", "14224", "Android Security Internals An In-Depth Guide 2015", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 17:33:11.320322904 -0500 EST", "15222", "✔ ⟁ Malwarebytes PREMIUM ⟁ (͠≖ ͜ʖ͠≖)", "ElCartel", "USD 0.99", "Digital Goods"
"2016-12-11 17:09:03.275089436 -0500 EST", "12815", "How To Crack Wifi Or Wireless Password", "color", "USD 1.00", "Services"
"2016-12-11 19:09:39.870666884 -0500 EST", "14801", "5 Full Kits and 5 Extra Cartridges!!", "GoodCatKilla", "USD 275.00", "Drugs", "Worldwide"
"2016-12-11 19:08:04.07250252 -0500 EST", "38050", "JulesJordan.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Digital Goods"
"2016-12-11 15:56:33.834455209 -0500 EST", "10829", "5G MDMA AAA+ HIGH QUALITY", "dutchcandyshop", "USD 63.37", "Drugs", "Belgium"
"2016-12-11 16:01:03.146544049 -0500 EST", "54490", "Skywalker OG 3.5g", "WestCoastSarah", "USD 35.00", "Drugs", "United States"
"2016-12-11 16:02:39.861614011 -0500 EST", "3215", "Hublot - King Power Foudroyante Rose Gold [AAA+]", "RepAAA", "USD 399.00", "Counterfeits", "Hong Kong"
"2016-12-11 15:59:26.255771134 -0500 EST", "52980", "CUSTOM Dark Market Seller Accounts ✪ 100% Feedback ✪ BTC Included In ALL Accounts", "jackieatt", "USD 100.00", "Drugs"
"2016-12-11 20:14:00.626212634 -0500 EST", "18378", "50gr. FUB-AMB", "ALaurizen", "USD 340.00", "Drugs", "China"
"2016-12-11 18:44:49.445336575 -0500 EST", "53428", "3.5g - OG Kush Gold Shatter", "nature", "USD 100.85", "Drugs", "Worldwide"
"2016-12-11 18:13:19.282450611 -0500 EST", "50027", "1g - Old Timer - Best Hash in the World", "Coolblue", "USD 12.67", "Drugs", "Europe (EU)"
"2016-12-11 20:02:39.114066748 -0500 EST", "47360", "5 Cold Creek Kush regular seeds", "Happyhippy2point0", "USD 44.01", "Drugs", "United Kingdom"
"2016-12-11 20:10:33.209829932 -0500 EST", "18250", "MDMA 7oz MDMA to Australia 94% Pure Arrival Guaranteed", "MeGrimlock", "USD 7,850.00", "Drugs", "Canada"
"2016-12-11 16:20:47.424213586 -0500 EST", "1518", "The ultimate guide to travel hacking", "l33ter", "USD 1.50", "Guides & Tutorials"
"2016-12-11 17:05:36.994111707 -0500 EST", "54786", "60 GRAM *** DUTCH MDMA Crystals *** Tested 84% *** from The Netherlands *** BULK discounts ***", "PartySquadNL", "USD 345.00", "Drugs", "Netherlands"
"2016-12-11 17:58:22.99394459 -0500 EST", "3807", "REAL PROFESSIONAL SETUP TO DEEP WEB", "OnePiece", "USD 1.17", "Digital Goods"
"2016-12-11 19:51:57.645995054 -0500 EST", "54968", "0,5 gr super heroin from pakistaan AAA+++", "goldendrugs", "USD 36.97", "Drugs", "Netherlands"
"2016-12-11 18:36:11.655079194 -0500 EST", "40535", "★4Gr MDMA 84% Pure ★ Cola", "Doug-Heffernan", "USD 42.25", "Drugs", "Europe (EU)"
"2016-12-11 18:02:26.163893535 -0500 EST", "53737", "5F-CUMYL-4CN-PINACA  100g", "ROCKETCHEM", "USD 520.00", "Drugs", "China"
"2016-12-11 19:11:58.096737918 -0500 EST", "6319", "10g GUCCI 0/0 SOFT MARROC HASH,  free uk shipping", "1TEAMGB", "USD 71.68", "Drugs", "United Kingdom"
"2016-12-11 19:09:22.673553032 -0500 EST", "48898", "Modafinil 200mg x 100 $60 &quot;HANSA OPENING SALE&quot;", "Gecko99", "USD 60.00", "Drugs", "India"
"2016-12-11 17:31:57.623192898 -0500 EST", "19844", "25 ☞XTC PILLS Golden Bars 200MG☜", "CocaCola-Kid", "USD 110.91", "Drugs", "Worldwide"
"2016-12-11 20:53:51.685200211 -0500 EST", "55357", "MDMA 50gr 600 euro (85%) FREE SHIPPING", "Ghost187", "USD 632.14", "Drugs", "Netherlands"
"2016-12-11 19:17:44.961697152 -0500 EST", "9462", "Oxazepam | 30x (30MG) Pills", "Discover", "USD 75.00", "Drugs", "United States"
"2016-12-11 20:04:16.35845317 -0500 EST", "52889", "1g MDMA 78% labtested purity NL-WORLDWIDE", "maxhavelaar", "USD 15.84", "Drugs", "Netherlands"
"2016-12-11 20:45:49.499278105 -0500 EST", "32678", "Soft Black Hashish 14 g", "mydeals", "USD 70.00", "Drugs", "United Kingdom"
"2016-12-11 16:13:33.41941486 -0500 EST", "54035", "★➋★ [Silver] Concentrates ★➋★ #1 Rated Pharmacy*", "Karmaceuticals", "USD 1.00", "Drugs", "United States"
"2016-12-11 18:37:00.141315983 -0500 EST", "40501", "50Gr MDMA 84% Pure★Champagne", "Doug-Heffernan", "USD 422.50", "Drugs", "Europe (EU)"
"2016-12-11 18:38:26.813309818 -0500 EST", "41897", "Being Logical: A Guide to Good Thinking", "captainkirk", "USD 0.99", "Digital Goods"
"2016-12-11 20:39:56.037978546 -0500 EST", "3151", "PP Power Plant 10g (AAA+)", "QualityWeed", "USD 89.55", "Drugs", "Netherlands"
"2016-12-11 19:17:18.348150739 -0500 EST", "54897", "Dr.Xanax bars before bust 4MG private stock HULKS 250 bars 225$ PLUS 10 TEVA KLONOPIN FREE GIFT", "FatDonutS", "USD 225.00", "Drugs", "United States"
"2016-12-11 19:18:50.243137694 -0500 EST", "46267", "[ 100x ] [ Dormicum 15mg ] [ Roche ] [ Midazolam ]", "LabSOURCE", "USD 200.00", "Drugs", "Germany"
"2016-12-11 20:47:58.541892594 -0500 EST", "50962", "Cali Kush 112 Gram", "AutoYeyo", "USD 620.00", "Drugs", "United States"
"2016-12-11 15:52:01.664538944 -0500 EST", "2004", "Erito.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Erotica"
"2016-12-11 15:59:04.629654369 -0500 EST", "52339", "US Paypal Accounts - NOT Hacked ★ FRESH AND FULLY VERIFIED!", "jackieatt", "USD 5.00", "Fraud Related"
"2016-12-11 17:14:51.20222683 -0500 EST", "51783", "250 MGs of 3-MEO-PCP (White, High quality)", "MrGaia1", "USD 15.00", "Drugs", "United States"
"2016-12-11 17:40:55.149869229 -0500 EST", "39953", "Introduction to Computer and Network Security 2014", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 19:01:55.11268368 -0500 EST", "40414", "5 x Adderall 20mg XR *Brand Name*", "BenceHaydu189", "USD 99.00", "Drugs", "United States"
"2016-12-11 16:35:13.668676321 -0500 EST", "17019", "500x MIX Shatter Cartridges!!! All Nug Run", "GoodCatKilla", "USD 6,500.00", "Drugs", "Worldwide"
"2016-12-11 17:06:11.269409664 -0500 EST", "39903", "10 x Tesla 220 mg Ecstasy pills--Usa to Usa--", "listonishere-usa-franchisee", "USD 135.00", "Drugs", "United States"
"2016-12-11 17:20:27.088738491 -0500 EST", "1929", "Shotathome.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Erotica"
"2016-12-11 16:59:01.92299516 -0500 EST", "37034", "MADDEN NFL 17 - PS4 ACCOUNT", "PSN-GAMES-PS4", "USD 21.99", "Digital Goods"
"2016-12-11 19:23:51.472847079 -0500 EST", "44588", "Yamicsoft Windows 10 Manager", "g3cko", "USD 1.00", "Digital Goods"
"2016-12-11 18:52:44.945501735 -0500 EST", "44393", "XANAX (ALPRAZOLAM) 1 mg x 30 by PFIZER- from EU to worldwide FREE SHIPPING", "bahtramme", "USD 36.86", "Drugs", "Europe (EU)"
"2016-12-11 19:35:46.682145959 -0500 EST", "8694", "Dispensary Grade Shatter-Taste the difference 3.5g", "QuickLick", "USD 251.51", "Drugs", "United Kingdom"
"2016-12-11 18:26:09.29508279 -0500 EST", "53571", "10 gr ☞ Ketamine S-isomer Pure  ☞", "CocaCola-Kid", "USD 179.56", "Drugs", "Worldwide"
"2016-12-11 15:50:45.001483029 -0500 EST", "30076", "TrikePatrol.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Erotica"
"2016-12-11 16:27:41.814820669 -0500 EST", "19324", "counterfeits bills BEST QUALITY (100x50€)", "levistrauss", "USD 1,584.37", "Counterfeits", "Italy"
"2016-12-11 17:47:04.617650267 -0500 EST", "12875", "SOUR DIESEL (ZAMNESIA SEEDS) FEMINIZED x 3 seeds", "klosterbier", "USD 15.84", "Drugs", "Worldwide"
"2016-12-11 17:29:09.744830461 -0500 EST", "9814", "Udemy BlackBox 101 How I Generate Realistic 5000 dollars Per Month With Udemy 2016", "pckabml", "USD 2.99", "Guides & Tutorials"
"2016-12-11 19:54:27.283205768 -0500 EST", "46094", "Mofos Lifetime Pass", "DigitalMaster", "USD 0.99", "Erotica"
"2016-12-11 16:56:36.904855965 -0500 EST", "46834", "NEW *AU* BLACKSTAR FULLZ (Australia)(MMN,DOB,DL,EMAIL) 100% Valid", "Humanbros", "USD 38.00", "Fraud Related"
"2016-12-11 18:49:17.094923014 -0500 EST", "55057", "45 gr super heroin from pakistaan AAA+++", "goldendrugs", "USD 1,616.06", "Drugs", "Netherlands"
"2016-12-11 15:40:25.174775647 -0500 EST", "50855", "Private Socks5 Proxy IP", "passman", "USD 2.99", "Security & Hosting"
"2016-12-11 16:33:51.294761203 -0500 EST", "44600", "Sweet Skunk 10g [7,60€/g] (Free Shipping)", "Zitronentee", "USD 80.27", "Drugs", "Germany"
"2016-12-11 21:00:56.264200469 -0500 EST", "43142", "1g marroc hash v8", "bubblebrothersUK", "USD 7.55", "Drugs", "United Kingdom"
"2016-12-11 16:03:28.101463699 -0500 EST", "47625", "How to Crack a Router for Username and Password", "TheDigital", "USD 1.00", "Guides & Tutorials"
"2016-12-11 16:34:23.385626227 -0500 EST", "45303", "Fat Freddy&#039;s Drink Me - Canna Shot - Bubblegum", "FatFreddysCatz", "USD 12.58", "Drugs", "United Kingdom"
"2016-12-11 20:37:27.612969064 -0500 EST", "53461", "(10) MDMA Pressed pills &quot;Red Levi&#039;s&quot; 260-270mg", "schepgor", "USD 130.00", "Drugs", "United States"
"2016-12-11 19:53:10.114941472 -0500 EST", "49801", "10 gram Jack Haze AAAA++++ FREE Stealth Shipping worldwide", "TheHappyCrew", "USD 110.91", "Drugs", "Netherlands"
"2016-12-11 16:59:15.139780818 -0500 EST", "26242", "DRIVECLUB - PS4 ACCOUNT", "PSN-GAMES-PS4", "USD 4.49", "Digital Goods"
"2016-12-11 18:53:18.916192373 -0500 EST", "46541", "2 Grams Shatter OG Kush nug run", "Calipacksheat", "USD 90.00", "Drugs", "United States"
"2016-12-11 18:48:20.124724454 -0500 EST", "50370", "HOW TO MAKE AN ATM SKIMMER", "WarningLowBattery", "USD 1.50", "Fraud Related"
"2016-12-11 20:21:57.408037424 -0500 EST", "21841", "XTC - 7500x - GREY - HEISENBERGS - 140MG", "DUTCHBULK", "USD 8,714.03", "Drugs", "Worldwide"
"2016-12-11 19:38:13.296571539 -0500 EST", "39612", "Long Term Carding Method With An Anonymous Website (best carding method on deep web) 2016", "smart666tiger", "USD 14.99", "Fraud Related"
"2016-12-11 20:07:44.968175105 -0500 EST", "11173", "1 Gram 6-APB Succinate", "costcowholesale", "USD 47.53", "Drugs", "Europe (EU)"
"2016-12-11 15:29:36.390693173 -0500 EST", "28383", "Canada Permanent Resident Card", "Mike", "USD 199.00", "Services", "Worldwide"
"2016-12-11 17:48:18.952529799 -0500 EST", "41787", "5g HQ SuperLemonHaze BHO", "KBueno", "USD 401.38", "Drugs", "Germany"
"2016-12-11 17:04:27.988267722 -0500 EST", "7746", "PayPal verification 2016 - 2 Different Methods", "KingCarder", "USD 2.99", "Fraud Related"
"2016-12-11 20:52:13.713469397 -0500 EST", "49273", "10G Crack cocaine ★ Bolivian ★ Pure", "BestDutchStuff", "USD 579.46", "Drugs", "Netherlands"
"2016-12-11 17:42:26.675663851 -0500 EST", "45578", "★★★THE ESSENTIAL UNDERGROUND HANDBOOK!!!! LEARN HOW TO START A COMPLETELY NEW IDENTITY!!! DISCONNECT", "Dom1ng0", "USD 0.99", "Guides & Tutorials"
"2016-12-11 16:40:49.478677588 -0500 EST", "33684", "10grams of The Scurvy Crew&#039;s Spanish Bayer Opium - FREE SHIPPING", "The_Scurvy_Crew", "USD 499.99", "Drugs", "Europe (EU)"
"2016-12-11 19:34:48.149238633 -0500 EST", "24742", "1g BHO Happy Kush", "superieure", "USD 73.94", "Drugs", "Germany"
"2016-12-11 15:31:38.610717331 -0500 EST", "15182", "✔ ⟁ WiFi AUTOMATED CRACKER + VIDEO TUTORIAL ⟁ (͠≖ ͜ʖ͠≖)", "ElCartel", "USD 0.99", "Guides & Tutorials"
"2016-12-11 16:10:11.461604902 -0500 EST", "13540", "$10 BILLS PSD TEMPLATES + 9 COUNTERFEITING TUTOS", "Hackyboy", "USD 20.00", "Counterfeits"
"2016-12-11 16:17:03.518695608 -0500 EST", "45030", "1000 Hologram for your counterfeits note", "PAOLOCIULLA", "USD 316.87", "Counterfeits", "Germany"
"2016-12-11 18:08:39.294555669 -0500 EST", "43159", "(Two Guides) Easy Mephedrone 4mmc Synthesis", "passman", "USD 4.99", "Digital Goods"
"2016-12-11 18:32:23.761834318 -0500 EST", "42022", "Explosives and Rocketry Ebook Collection", "captainkirk", "USD 0.99", "Digital Goods"
"2016-12-11 19:33:43.651047285 -0500 EST", "54713", "Colette.com - [LIFETIME PORN PREMIUM ACCOUNT]", "VideoK", "USD 4.99", "Digital Goods"
"2016-12-11 15:39:54.182116373 -0500 EST", "20226", "♕♕♕ ★★★ HULU Premium Account (LIFETIME+GIFT) ★★★ ♕♕♕", "TheShop", "USD 2.99", "Digital Goods"
"2016-12-11 18:08:21.422917509 -0500 EST", "47635", "How to Earn $50 a day with ShareCash", "TheDigital", "USD 1.00", "Guides & Tutorials"
"2016-12-11 19:30:04.821227191 -0500 EST", "42716", "A Guidebook To The Psilocybin Mushrooms Of Mexico", "captainkirk", "USD 0.99", "Digital Goods"
"2016-12-11 17:40:26.672996799 -0500 EST", "55228", "SALE! Authentic Yeezy 350 Boost (Pirate Black) READ!", "BigPoppa7777", "USD 250.00", "Miscellaneous", "China"
"2016-12-11 19:41:02.49430415 -0500 EST", "13883", "45 Bars Xanax 2 MG", "Meds2Buy", "USD 85.00", "Drugs", "United States"
"2016-12-11 18:18:21.353066236 -0500 EST", "50758", "1 Gram pink Amphetamin Speed Pep *Promotion Price Sample + 50% Coupon", "HereWeAre", "USD 4.22", "Drugs", "Germany"
"2016-12-11 16:02:24.198810036 -0500 EST", "3279", "Rolex - Daydate II Ice Blue Dial [Replica]", "RepAAA", "USD 149.00", "Counterfeits", "Hong Kong"
"2016-12-11 17:09:17.905410045 -0500 EST", "5497", "ATM Hacking [2014 Tutorial]", "color", "USD 1.00", "Services"
"2016-12-11 18:16:00.701655154 -0500 EST", "33723", "Adderall IR 20 x 20mg - Teva/Barr", "madderall", "USD 280.00", "Drugs", "United States"
"2016-12-11 19:14:42.463900241 -0500 EST", "4891", "Ambien (Generic) 10 MG (75 Pills)", "IdealPills", "USD 150.00", "Drugs", "Philippines"
"2016-12-11 20:01:06.938149853 -0500 EST", "43907", "***Drostanolone&quot;Masteron&quot;Propionate 100mg-10ml***", "yunus88", "USD 31.69", "Drugs", "Europe (EU)"
